_id,code_etablissement,CRE,delegation,nom_etablissement,Type,cre_ar,delagation_ar,code_auto,nom_etablissement_ar,region_ar,cycle_ar,Latitude initiale,Longitude initiale
2464,10612726,Kébili,KEBILLI NORD,E.P.15 OCTOBRE,E.PRIMAIRE,قبلي,قبلي الشمالية,612726,م.إ. 15 أكتوبر,منطقة بلدية,مدرسة ابتدائية,33.696674,8.9635633
2465,10612727,Kébili,KEBILLI NORD,E.P.RADHOUAN,E.PRIMAIRE,قبلي,قبلي الشمالية,612727,م.إ.  رضوان,منطقة غير بلدية,مدرسة ابتدائية,33.7388169999999,9.235562
2466,10612729,Kébili,KEBILLI NORD,E.P.MAZRAA NEJI,E.PRIMAIRE,قبلي,قبلي الشمالية,612729,م.إ.  مزرع ناجي,منطقة غير بلدية,مدرسة ابتدائية,33.7907209999999,9.306794
2467,10612730,Kébili,KEBILLI NORD,E.P.OM El FARTH,E.PRIMAIRE,قبلي,قبلي الشمالية,612730,م.إ. أم الفرث,منطقة غير بلدية,مدرسة ابتدائية,33.7836569999999,9.23781499999999
2468,10612901,Kébili,KEBILLI SUD,E.P.AVENUE BOURGUIBA,E.PRIMAIRE,قبلي,قبلي الجنوبية,612901,م.إ.  شارع بورقيبة ,منطقة بلدية,مدرسة ابتدائية,33.703271,8.974728
2469,10612902,Kébili,KEBILLI SUD,E.P.AV.LA REPUBLIQUE,E.PRIMAIRE,قبلي,قبلي الجنوبية,612902,م.إ.  شارع الجمهورية ,منطقة بلدية,مدرسة ابتدائية,33.702539,8.970988
2470,10612903,Kébili,KEBILLI SUD,E.P.JEMNA,E.PRIMAIRE,قبلي,قبلي الجنوبية,612903,م.إ.  جمنة,منطقة بلدية,مدرسة ابتدائية,33.576369,9.013453
2471,10612904,Kébili,KEBILLI SUD,E.P.BAZMA 1,E.PRIMAIRE,قبلي,قبلي الجنوبية,612904,م.إ. بازمة1,منطقة غير بلدية,مدرسة ابتدائية,33.6636299999999,9.01374599999999
2472,10612905,Kébili,KEBILLI SUD,E.P.BECHELLI,E.PRIMAIRE,قبلي,قبلي الجنوبية,612905,م.إ.  بشلي,منطقة غير بلدية,مدرسة ابتدائية,33.61491,8.916812
2473,10612906,Kébili,KEBILLI SUD,E.P.BLIDETTE,E.PRIMAIRE,قبلي,قبلي الجنوبية,612906,م.إ.  البليدات,منطقة غير بلدية,مدرسة ابتدائية,33.580601,8.836864
2474,10612907,Kébili,KEBILLI SUD,E.P.JERSINE,E.PRIMAIRE,قبلي,قبلي الجنوبية,612907,م.إ.  الجرسين,منطقة غير بلدية,مدرسة ابتدائية,33.530951,8.82659499999999
2475,10612908,Kébili,KEBILLI SUD,E.P.MESSAID,E.PRIMAIRE,قبلي,قبلي الجنوبية,612908,م.إ.  المساعيد,منطقة غير بلدية,مدرسة ابتدائية,33.618464,8.96421999999999
2476,10612909,Kébili,KEBILLI SUD,E.P.RAHMET,E.PRIMAIRE,قبلي,قبلي الجنوبية,612909,م.إ. الرحمات,منطقة غير بلدية,مدرسة ابتدائية,33.64419,8.994285
2477,10612910,Kébili,KEBILLI SUD,E.P.BENI MHAMED,E.PRIMAIRE,قبلي,قبلي الجنوبية,612910,م.إ. بني محمد,منطقة غير بلدية,مدرسة ابتدائية,33.5737999999999,8.887375
2478,10612911,Kébili,KEBILLI SUD,E.P.2 MARS 34 JANOURA,E.PRIMAIRE,قبلي,قبلي الجنوبية,612911,م.إ.  2 مارس 34 جنعورة ,منطقة بلدية,مدرسة ابتدائية,33.695923,8.982421
2479,10612912,Kébili,KEBILLI SUD,E.P.ENNAJEH JEMNA,E.PRIMAIRE,قبلي,قبلي الجنوبية,612912,م.إ.  النجاح جمنة,منطقة بلدية,مدرسة ابتدائية,33.5659899999999,9.016776
2480,10612913,Kébili,KEBILLI SUD,E.P.KELOUAMEN,E.PRIMAIRE,قبلي,قبلي الجنوبية,612913,م.إ.  كلوامن,منطقة غير بلدية,مدرسة ابتدائية,33.591816,8.910848
2481,10612914,Kébili,KEBILLI SUD,E.P.BAZMA 2 IBN KHALDOUN,E.PRIMAIRE,قبلي,قبلي الجنوبية,612914,م.إ. ابن خلدون بازمة 2,منطقة غير بلدية,مدرسة ابتدائية,33.6665199999999,9.018176
2482,10612915,Kébili,KEBILLI SUD,E.P.  EL BLIDETT  2  OMAR IBN EL KHATTAB,E.PRIMAIRE,قبلي,قبلي الجنوبية,612915,م.إ   البليدات  2  عمر ابن الخطاب,منطقة غير بلدية,مدرسة ابتدائية,33.57864,8.848231
2483,10612916,Kébili,KEBILLI SUD,E.P. GHLISSIYA EL GDARA,E.PRIMAIRE,قبلي,قبلي الجنوبية,612916,م.إ  غليسية القدارة,منطقة غير بلدية,مدرسة ابتدائية,33.355568,8.544108
2484,10612917,Kébili,KEBILLI SUD,E.P EL BARGHOUTHIA,E.PRIMAIRE,قبلي,قبلي الجنوبية,612917,م.إ. البرغوثية,منطقة بلدية,مدرسة ابتدائية,33.6033521,8.9128249
2485,10613202,Kébili,DOUZ NORD,E.P.2 MARS 34,E.PRIMAIRE,قبلي,دوز الشمالية,613202,م.إ.  2 مارس 34 دوز,منطقة بلدية,مدرسة ابتدائية,33.46575,9.0234364
2486,10613203,Kébili,DOUZ NORD,E.P.GOLAA,E.PRIMAIRE,قبلي,دوز الشمالية,613203,م.إ.  القلعة,منطقة بلدية,مدرسة ابتدائية,33.4834019999999,9.00819609999999
2487,10613204,Kébili,DOUZ NORD,E.P.BEN HAMROUN,E.PRIMAIRE,قبلي,دوز الشمالية,613204,م.إ. بن حمرون,منطقة بلدية,مدرسة ابتدائية,33.4567959999999,9.037606
2488,10613215,Kébili,DOUZ NORD,E.P.18 JANVIER,E.PRIMAIRE,قبلي,دوز الشمالية,613215,م.إ.  18 جانفي دوز,منطقة بلدية,مدرسة ابتدائية,33.460957,9.01543569999999
2489,10613216,Kébili,DOUZ NORD,E.P.IBN ARAFA,E.PRIMAIRE,قبلي,دوز الشمالية,613216,م.إ. ابن عرفة دوز,منطقة بلدية,مدرسة ابتدائية,33.465411,9.030936
2490,10613217,Kébili,DOUZ NORD,E.P.IBN KHALDOUN GOLAA,E.PRIMAIRE,قبلي,دوز الشمالية,613217,م.إ.  ابن خلدون القلعة,منطقة بلدية,مدرسة ابتدائية,33.4828729999999,9.0012075
2491,10613218,Kébili,DOUZ NORD,E.P.EL'AOUINA 1,E.PRIMAIRE,قبلي,دوز الشمالية,613218,م.إ.  العوينة1,منطقة بلدية,مدرسة ابتدائية,33.45031,9.032494
2492,10613222,Kébili,DOUZ NORD,E.P.EL'AOUINA 2,E.PRIMAIRE,قبلي,دوز الشمالية,613222,م.إ.  العوينة 2,منطقة بلدية,مدرسة ابتدائية,33.457745,9.030309
2493,10613223,Kébili,DOUZ NORD,E.P.KALAA 2 ENNAJEH,E.PRIMAIRE,قبلي,دوز الشمالية,613223,م.إ. النجاح 2 القلعة,منطقة بلدية,مدرسة ابتدائية,33.489082,9.0048362
2494,10613225,Kébili,DOUZ NORD,E.P.ABOU EL KASEM CHEBBI,E.PRIMAIRE,قبلي,دوز الشمالية,613225,م.إ.  أبو القاسم الشابي,منطقة بلدية,مدرسة ابتدائية,33.470718,9.018515
2495,10613226,KEBILI,DOUZ NORD,E.P.EL KALAA 2,E.PRIMAIRE,قبلي,دوز الشمالية,613226,م.إ.  القلعة2,منطقة بلدية,مدرسة ابتدائية,33.291412,9.05957
2496,10613201,Kébili,DOUZ SUD,E.P.DE DOUZ,E.PRIMAIRE,قبلي,دوز الجنوبية,613201,م.إ. دوز الكبرى,منطقة بلدية,مدرسة ابتدائية,33.45306,9.02155
2497,10613206,Kébili,DOUZ SUD,E.P.NOUAIEL,E.PRIMAIRE,قبلي,دوز الجنوبية,613206,م.إ.  نويل,منطقة غير بلدية,مدرسة ابتدائية,33.493963,8.865977
2498,10613207,Kébili,DOUZ SUD,E.P.ZAAFRANE 1,E.PRIMAIRE,قبلي,دوز الجنوبية,613207,م.إ. زعفران,منطقة غير بلدية,مدرسة ابتدائية,33.443213,8.917691
2499,10613208,Kébili,DOUZ SUD,E.P.GHELISSIA,E.PRIMAIRE,قبلي,دوز الجنوبية,613208,م.إ.  غليسية,منطقة بلدية,مدرسة ابتدائية,33.437778,9.010493
2500,10613214,Kébili,DOUZ SUD,E.P.EL HASSI,E.PRIMAIRE,قبلي,دوز الجنوبية,613214,م.إ.  الحسي دوز,منطقة غير بلدية,مدرسة ابتدائية,33.4078469999999,9.004443
2501,10613219,Kébili,DOUZ SUD,E.P.NOUAIEL SUD/ENNAJAH,E.PRIMAIRE,قبلي,دوز الجنوبية,613219,م.إ.  النجاح/ نويل الجنوبية,منطقة غير بلدية,مدرسة ابتدائية,33.4875029999999,8.867203
2502,10613220,Kébili,DOUZ SUD,E.P.L'OASIS RTE FAOUAR,E.PRIMAIRE,قبلي,دوز الجنوبية,613220,م.إ.  طريق الفوار الواحة,منطقة بلدية,مدرسة ابتدائية,33.4530469999999,9.0107455
2503,10613221,Kébili,DOUZ SUD,E.P.ZAAFRANE 2 IBN SINA,E.PRIMAIRE,قبلي,دوز الجنوبية,613221,م.إ.  زعفران 2 ابن سينا,منطقة غير بلدية,مدرسة ابتدائية,33.447699,8.924711
2504,10614001,Kébili,FAOUAR,E.P.FAOUAR EL KOBRA,E.PRIMAIRE,قبلي,الفوار,614001,م.إ.  الفوارالكبرى,منطقة غير بلدية,مدرسة ابتدائية,33.3636419999999,8.685234
2505,10614002,Kébili,FAOUAR,E.P.SABRIA,E.PRIMAIRE,قبلي,الفوار,614002,م.إ.  الصابرية,منطقة غير بلدية,مدرسة ابتدائية,33.3524469999999,8.746178
2506,10614003,KEBILI,FAOUAR,E.P.GUIDMA,E.PRIMAIRE,قبلي,الفوار,614003,م.إ.  غيدمة,منطقة غير بلدية,مدرسة ابتدائية,33.435274,8.818479
2507,10614004,Kébili,FAOUAR,E.P.BECHNI,E.PRIMAIRE,قبلي,الفوار,614004,م.إ.  بشني,منطقة غير بلدية,مدرسة ابتدائية,33.48642,8.793453
2508,10614006,Kébili,FAOUAR,E.P. HOUDA,E.PRIMAIRE,قبلي,الفوار,614006,م.إ.  الهدى ,منطقة غير بلدية,مدرسة ابتدائية,33.356189,8.671749
2509,10614010,Kébili,FAOUAR,E.P.DERJINE,E.PRIMAIRE,قبلي,الفوار,614010,م.إ.  الدرجين,منطقة غير بلدية,مدرسة ابتدائية,33.463245,8.71950799999999
2510,10614011,Kébili,FAOUAR,E.P.FAOUAR NORD,E.PRIMAIRE,قبلي,الفوار,614011,م.إ. الفوار الشمالية,منطقة غير بلدية,مدرسة ابتدائية,33.368538,8.673538
2511,10614012,Kébili,FAOUAR,E.P.FAOUAR SUD/EL MOUSTAKBEL,E.PRIMAIRE,قبلي,الفوار,614012,م.إ.  الفوار الجنوبية/المستقبل,منطقة غير بلدية,مدرسة ابتدائية,33.350617,8.676805
2512,10614013,Kébili,FAOUAR,E.P.SABRIA EST,E.PRIMAIRE,قبلي,الفوار,614013,م.إ.  الصابرية الشرقية,منطقة غير بلدية,مدرسة ابتدائية,33.3579099999999,8.752867
2513,10614005,Kébili,RJIM MAATOUG,E.P.REJIM MAATOUG,E.PRIMAIRE,قبلي,رجيم معتوق,614005,م.إ.  رجيم معتوق,منطقة غير بلدية,مدرسة ابتدائية,33.3195029999999,8.0312883
2514,10614007,Kébili,RJIM MAATOUG,E.P.EL FERDAOUS,E.PRIMAIRE,قبلي,رجيم معتوق,614007,م.إ.  الفردوس,منطقة غير بلدية,مدرسة ابتدائية,33.3259919999999,7.97409
2515,10614009,Kébili,RJIM MAATOUG,E.P.MATROUHA,E.PRIMAIRE,قبلي,رجيم معتوق,614009,م.إ.  المطروحة,منطقة غير بلدية,مدرسة ابتدائية,33.3506649999999,7.781385
2516,10614014,KEBILI,RJIM MAATOUG,E.P.ENNASER 1 ER'RJIM,E.PRIMAIRE,قبلي,رجيم معتوق,614014,م.إ.  النصر 1 رجيم,منطقة غير بلدية,مدرسة ابتدائية,33.3302049999999,7.938285
2517,10614015,Kébili,RJIM MAATOUG,E.P.EL AMAL RJIM MAATOUG,E.PRIMAIRE,قبلي,رجيم معتوق,614015,م.إ. الأمل رجيم معتوق,منطقة غير بلدية,مدرسة ابتدائية,33.319502,8.031282
2518,10614016,KEBILI,RJIM MAATOUG,E.PRIMAIRE RJIM MAATOUG,E.PRIMAIRE,قبلي,رجيم معتوق,614016,م.إ. السلام رجيم معتوق,منطقة غير بلدية,مدرسة ابتدائية,33.3196263206187, 8.03087423129036
2519,10614701,Kébili,SOUK LAHAD,E.P.2 MARS 34,E.PRIMAIRE,قبلي,سوق الأحد,614701,م.إ.  2 مارس 34 سوق الأحد,منطقة بلدية,مدرسة ابتدائية,33.778933,8.851329
2520,10614702,Kébili,SOUK LAHAD,E.P.OUM SOMAA,E.PRIMAIRE,قبلي,سوق الأحد,614702,م.إ.  أم الصمعة,منطقة بلدية,مدرسة ابتدائية,33.787801,8.811182
2521,10614703,Kébili,SOUK LAHAD,E.P.BECHERI,E.PRIMAIRE,قبلي,سوق الأحد,614703,م.إ. بشري,منطقة غير بلدية,مدرسة ابتدائية,33.791642,8.774782
2522,10614704,Kébili,SOUK LAHAD,E.P.FATNASSA,E.PRIMAIRE,قبلي,سوق الأحد,614704,م.إ.  فطناسة,منطقة غير بلدية,مدرسة ابتدائية,33.7951199999999,8.75495199999999
2523,10614705,Kébili,SOUK LAHAD,E.P.NEGGA,E.PRIMAIRE,قبلي,سوق الأحد,614705,م.إ.  نقة,منطقة غير بلدية,مدرسة ابتدائية,33.7394279999999,8.83287299999999
2524,10614706,Kébili,SOUK LAHAD,E.P.ZAOUIET EL ANES,E.PRIMAIRE,قبلي,سوق الأحد,614706,م.إ.  زاوية العانس,منطقة بلدية,مدرسة ابتدائية,33.7900619999999,8.798441
2525,10614707,Kébili,SOUK LAHAD,E.P.BOUABDALLAH,E.PRIMAIRE,قبلي,سوق الأحد,614707,م.إ. بوعبدالله,منطقة بلدية,مدرسة ابتدائية,33.778328,8.845744
2526,10614708,Kébili,SOUK LAHAD,E.P.JAZIRA LOUHICHI,E.PRIMAIRE,قبلي,سوق الأحد,614708,م.إ.  جزيرة الوحيشي,منطقة بلدية,مدرسة ابتدائية,33.7739819999999,8.869664
2527,10614709,Kébili,SOUK LAHAD,E.P.EL MENCHIA,E.PRIMAIRE,قبلي,سوق الأحد,614709,م.إ.  المنشية,منطقة بلدية,مدرسة ابتدائية,33.782111,8.86690699999999
2528,10614710,Kébili,SOUK LAHAD,E.P.3 SEPTEMBRE 34 BOUABDALLAH,E.PRIMAIRE,قبلي,سوق الأحد,614710,م.إ.  3 سبتمبر 34 بوعبدالله,منطقة بلدية,مدرسة ابتدائية,33.7809349999999,8.836422
2529,10614711,Kébili,SOUK LAHAD,E.P.OUM SOMAA EST,E.PRIMAIRE,قبلي,سوق الأحد,614711,م.إ.  أم الصمعة الشرقية,منطقة بلدية,مدرسة ابتدائية,33.784387,8.820757
2530,10614712,Kébili,SOUK LAHAD,E.P.CHOUCHA,E.PRIMAIRE,قبلي,سوق الأحد,614712,م.إ. شوشة نقة,منطقة غير بلدية,مدرسة ابتدائية,33.741675,8.86229999999999
2531,10614713,Kébili,SOUK LAHAD,E.P.EL AMEL BECHRI 2,E.PRIMAIRE,قبلي,سوق الأحد,614713,م.إ.  الأمل بشري2,منطقة غير بلدية,مدرسة ابتدائية,33.7937889999999,8.771318
2532,10614714,Kébili,SOUK LAHAD,E.P.FATNASSA OUEST/ENNAJAH,E.PRIMAIRE,قبلي,سوق الأحد,614714,م.إ.  النجاح / فطناسة الغربية,منطقة غير بلدية,مدرسة ابتدائية,33.7956829999999,8.749801
2533,10614715,Kébili,SOUK LAHAD,E.P.BOUEBDELLA NORD,E.PRIMAIRE,قبلي,سوق الأحد,614715,م.إ.  بوعبدالله الشمالية,منطقة بلدية,مدرسة ابتدائية,33.781232,8.845666
2534,10614716,Kébili,SOUK LAHAD,E.P.ZAOUIET EL HARTH,E.PRIMAIRE,قبلي,سوق الأحد,614716,م.إ.  زاوية الحرث,منطقة بلدية,مدرسة ابتدائية,33.787613,8.806259
2535,10622501,Tataouine,TATAOUINE NORD,E.P.BEllAHOUANE,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622501,م.إ.  علي البلهوان,منطقة بلدية,مدرسة ابتدائية,32.9336959999999,10.460347
2536,10622502,Tataouine,TATAOUINE NORD,E.P.CITE TAIEB MHIRI,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622502,م.إ.  الطيب المهيري,منطقة بلدية,مدرسة ابتدائية,32.930239,10.4526
2537,10622503,Tataouine,TATAOUINE NORD,E.P.ER'RIYADA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622503,م.إ. الريادة,منطقة بلدية,مدرسة ابتدائية,32.9924419999999,10.459288
2538,10622504,Tataouine,TATAOUINE NORD,E.P.BEN JEDOU,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622504,م.إ.  بن جدو,منطقة غير بلدية,مدرسة ابتدائية,32.7721039999999,10.496669
2539,10622505,Tataouine,TATAOUINE NORD,E.P.GUETTAR,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622505,م.إ.  القطار,منطقة غير بلدية,مدرسة ابتدائية,32.9062849999999,10.559035
2540,10622506,Tataouine,TATAOUINE NORD,E.P.GUATTOUFA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622506,م.إ.  قطوفة ,منطقة غير بلدية,مدرسة ابتدائية,32.902802,10.525793
2541,10622507,Tataouine,TATAOUINE NORD,E.P.EZZAHRA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622507,م.إ.  الزهرة ,منطقة غير بلدية,مدرسة ابتدائية,32.817148,10.565117
2542,10622508,Tataouine,TATAOUINE NORD,E.P.GHAMMEDI,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622508,م.إ.  غمادي,منطقة غير بلدية,مدرسة ابتدائية,32.886217,10.632448
2543,10622511,Tataouine,TATAOUINE NORD,E.P.KSAR OULED SOLTANE,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622511,م.إ.  قصر أولاد سلطان,منطقة غير بلدية,مدرسة ابتدائية,32.7904109999999,10.5180919999999
2544,10622514,Tataouine,TATAOUINE NORD,E.P.OUED EL GHAR,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622514,م.إ.  وادي الغار ,منطقة غير بلدية,مدرسة ابتدائية,32.986226,10.547304
2545,10622517,Tataouine,TATAOUINE NORD,E.P.REMTHA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622517,م.إ.  رمثة ,منطقة غير بلدية,مدرسة ابتدائية,32.734983,10.477651
2546,10622518,Tataouine,TATAOUINE NORD,E.P.ESSAADA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622518,م.إ.  السعادة,منطقة غير بلدية,مدرسة ابتدائية,32.802934,10.675691
2547,10622519,Tataouine,TATAOUINE NORD,E.P.KSAR BHIR,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622519,م.إ.  قصر بحير,منطقة غير بلدية,مدرسة ابتدائية,32.970314,10.662426
2548,10622521,Tataouine,TATAOUINE NORD,E.P.TAMELLESTE,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622521,م.إ.  تاملست,منطقة غير بلدية,مدرسة ابتدائية,32.791125,10.471831
2549,10622522,Tataouine,TATAOUINE NORD,E.P.TELALET,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622522,م.إ.  تلالت ,منطقة غير بلدية,مدرسة ابتدائية,32.98463,10.386266
2550,10622524,Tataouine,TATAOUINE NORD,E.P.20 MARS,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622524,م.إ.  20 مارس تطاوين,منطقة بلدية,مدرسة ابتدائية,32.936221,10.4553499999999
2551,10622532,Tataouine,TATAOUINE NORD,E.P.1ER JUIN,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622532,م.إ.  غرة جوان تطاوين,منطقة بلدية,مدرسة ابتدائية,32.9336789999999,10.46
2552,10622534,Tataouine,TATAOUINE NORD,E.P.EN NAJAH,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622534,م.إ.  النجاح ,منطقة بلدية,مدرسة ابتدائية,32.9409800000001,10.457815
2553,10622535,Tataouine,TATAOUINE NORD,E.P.BENI BILAL ANCIENNE,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622535,م.إ.  بني بلال القديمة ,منطقة غير بلدية,مدرسة ابتدائية,32.920959,10.530739
2554,10622537,Tataouine,TATAOUINE NORD,E.P.MEGHITE,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622537,م.إ.  مغيط,منطقة غير بلدية,مدرسة ابتدائية,32.7739929999999,10.535677
2555,10622538,Tataouine,TATAOUINE NORD,E.P.TAMAZOUT,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622538,م.إ.  تامزوت ,منطقة بلدية,مدرسة ابتدائية,32.935063,10.471975
2556,10622539,Tataouine,TATAOUINE NORD,E.P.MAAOUNA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622539,م.إ. المعونة ,منطقة غير بلدية,مدرسة ابتدائية,33.02517,10.696745
2557,10622540,Tataouine,TATAOUINE NORD,E.P.HACHANA,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622540,م.إ.  الحشانة ,منطقة غير بلدية,مدرسة ابتدائية,32.8513209999999,10.640669
2558,10622541,Tataouine,TATAOUINE NORD,E.P.BENI AHMED,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622541,م.إ.  بني احمد ,منطقة غير بلدية,مدرسة ابتدائية,32.9284219999999,10.758514
2559,10622543,Tataouine,TATAOUINE NORD,E.P.MAANAD,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622543,م.إ.  معاند,منطقة غير بلدية,مدرسة ابتدائية,32.823866,10.530722
2560,10622544,Tataouine,TATAOUINE NORD,E.P.RUE DE CORDOUba,E.PRIMAIRE,تطاوين,تطاوين الشمالية,622544,م.إ.  نهج قرطبة,منطقة بلدية,مدرسة ابتدائية,32.930083,10.452553
